34,"It follows the lives of the Foster family led by lesbian couple Stef and Lena , a cop and a school vice principal respectively , who raise a multi-ethnic blended family that consists of one biological and four adopted children in San Diego , California ."
35,"In January 2015 , Tennant received the National Television Award for Special Recognition ."
36,"The film stars Sigourney Weaver , Felicity Jones , Toby Kebbell , Lewis MacDougall , and Liam Neeson , and tells the story of Conor  ( MacDougal )  , a child whose mother  ( Jones )  is terminally ill ; one night , he is visited by a giant tree-like monster  ( Neeson )  , who states that he will come back and tell him three stories ."
37,"Solange Piaget Knowles  (  [ soʊˈlɑːnʒ ]  born June 24 , 1986 )  is an American singer , songwriter , dancer , model and actress ."
38,"Abdul Rashid Salim Salman Khan  (  [ ; born 27 December 1965 )  , credited as Salman Khan  ( pronunciation :  [ - hnssəlˈmaːn ˈxaːn ]  )  , is an Indian film actor , producer , television personality , singer and philanthropist ."
39,"Through Corymore Productions , a company that she co-owned with her husband Peter Shaw , Lansbury assumed ownership of the series and was its executive producer for the final four seasons ."
40,"It is bordered by the Czech Republic and Germany to the north , Hungary and Slovakia to the east , Slovenia and Italy to the south , and Switzerland and Liechtenstein to the west ."
41,"It is primarily aimed at children and adolescents aged 8 -- 17 , while its weekday morning edutainment programs are targeted at younger children aged 0 -- 7 ."
42,"She has been nominated for 13 Emmy Awards for her work in television and is one of the few entertainers who have won an Emmy Award , a Grammy Award , an Oscar , and a Tony Award ."
43,It was first broadcast on SoHo on 1 May 2013 .
44,"The series revolves around two brothers , one of whom has been sentenced to death for a crime he did not commit , and the other who devises an elaborate plan to help his brother escape prison and clear his name ."
45,Unpredictable is the second studio album by American singer-songwriter and actor Jamie Foxx .
46,"At the peak of his career between the ages of 15 and 25 , he made forty-three films , which made him one of MGM 's most consistently successful actors and a favorite of studio head Louis B. Mayer ."
47,"Justinian I  (  [ dʒʌˈstɪniən ]  Flavius Petrus Sabbatius Iustinianus Augustus Φλάβιος Πέτρος Σαββάτιος Ἰουστινιανός Flávios Pétros Sabbátios Ioustinianós )   ( 482 14 November 565 )  , traditionally known as Justinian the Great and also Saint Justinian the Great in the Eastern Orthodox Church , was a Byzantine  ( East Roman )  emperor from 527 to 565 ."
48,"Lebanon  (  [ ˈlɛbənɒn ]  لبنان ; Lebanese pronunciation :  [ lɪbˈnæːn ]  Liban )  , officially known as the Lebanese RepublicRepublic of Lebanon is the most common phrase used by Lebanese government agencies ."
49,"The first season of the fantasy drama television series Game of Thrones premiered on HBO on April 17 , 2011 , at 9.00 pm in the U.S. , and concluded on June 19 , 2011 ."
50,"It follows the lives of the Foster family led by lesbian couple Stef and Lena , a cop and a school vice principal respectively , who raise a multi-ethnic blended family that consists of one biological and four adopted children in San Diego , California ."
51,He holds a 44.7 % stake in the company .
52,"Margot Betty Frank  ( February 16 , 1926 -- February 1945 )  was the eldest daughter of Otto Frank and Edith Frank and the older sister of Anne Frank ."
53,"The Eagles are an American rock band formed in Los Angeles in 1971 by Glenn Frey , Don Henley , Bernie Leadon , and Randy Meisner ."
54,"One Direction  ( commonly abbreviated as 1D )  are an English-Irish pop boy band based in London , composed of Niall Horan , Liam Payne , Harry Styles , Louis Tomlinson , and previously , Zayn Malik until his departure from the band on 25 March 2015 ."
55,"Jensen Ross Ackles  ( born March 1 , 1978 )  is an American actor and director ."
56,"Robert James Ritchie  ( born January 17 , 1971 )  , known professionally as Kid Rock , is an American singer , rapper , songwriter , musician , record producer , and actor ."
57,"The group debuted on August 1 , 2014 , with their digital single `` Happiness '' and with four members : Irene , Seulgi , Wendy and Joy ."
58,"Antarctica  ( UK English  [ ænˈtɑːktɪkə ]  or  [ ænˈtɑːtɪkə ]  , US English  [ æntˈɑːrktɪkə ]  )  is Earth 's southernmost continent ."
59,Parting Glances is an American film shot in 1984 and released in 1986 .
60,"Simpson attended the University of Southern California  ( USC )  , where he played college football for the USC Trojans and won the Heisman Trophy in 1968 ."
61,"However , his legacy was quickly cut short when he was shot on September 6 , 1901 by Leon Czolgosz , a second-generation Polish-American with anarchist leanings ; McKinley died eight days later , and was succeeded by his Vice President Theodore Roosevelt ."
62,"Grace Avery VanderWaal  ( born January 15 , 2004 )  is an American singer-songwriter from Suffern , New York ."
63,"His presidential library was dedicated in 1997 , and he has been active -- often alongside Bill Clinton -- in various humanitarian activities ."
64,"Foo Fighters is an American rock band , formed in Seattle , Washington in 1994 ."
65,"In 1997 , MLB `` universally '' retired his uniform number , 42 , across all major league teams ; he was the first pro athlete in any sport to be so honored ."
66,"Goldblum starred in films including Invasion of the Body Snatchers  ( 1978 )  , The Big Chill  ( 1983 )  and Into the Night  ( 1985 )  before coming to the attention of wider audiences in David Cronenberg 's The Fly  ( 1986 )  which earned him a Saturn Award for Best Actor ."
67,"He made one of his earliest film roles in the mid-1980s , before he starred in Cameron Crowe 's film Say Anything ...  ( 1989 )  , for which he gained teen idol status ."
68,"The film stars RZA , Russell Crowe , Cung Le , Lucy Liu , Byron Mann , Rick Yune , Dave Bautista , and Jamie Chung ."
69,"In 2008 , he was named to the MIT Technology Review TR35 as one of the top 35 innovators in the world under the age of 35 ."
70,The blue whale  ( Balaenoptera musculus )  is a marine mammal belonging to the baleen whales  ( Mysticeti )  .
71,"Arrow is an American action crime television series developed by writer/producers Greg Berlanti , Marc Guggenheim , and Andrew Kreisberg ."
72,"Cristiano Ronaldo dos Santos Aveiro ,  (  [ kɾiʃ ` tjɐnu ʁuˈnaɫdu ]  , born 5 February 1985 )  is a Portuguese professional footballer for Spanish club Real Madrid and the Portugal national team ."
73,`` Look at My Dab ''  ( also titled `` Bitch Dab '' )  is a song by American hip hop group Migos .
74,"Principal photography began in Louisiana on May 2 , 2016 and ended on August 19 , 2016 in New Mexico ."
75,"Lee Min-ho  ( , born June 22 , 1987 )  is a South Korean actor and singer ."
76,"Rock music is a genre of popular music that originated as `` rock and roll '' in the United States in the early 1950s , and developed into a range of different styles in the 1960s and later , particularly in the United Kingdom and the United States ."
77,"Starring Matt Damon and Penélope Cruz , the film was released on Christmas Day 2000 to mostly negative reviews ."
78,The Sopranos is an American crime drama television series created by David Chase .
79,"Sociology is the study of social behavior or society , including its origins , development , organization , networks , and institutions ."
80,"The series is co-produced and created by Ellen DeGeneres and Steve Harvey , with Harvey serving as the host of the hour-long show ."
81,"Approximately 90 % of the Niagara River , after diversions for hydropower generation , flows over Horseshoe Falls ."
82,"Chandni  ( Translation : Moonlight )  is a 1989 Indian Hindi language romantic drama film , starring Sridevi as the eponymous lead alongside Rishi Kapoor and Vinod Khanna and Waheeda Rehman ."
83,"The state had no formal relations with Northern Ireland for most of the twentieth century , but during the 1980s and 1990s the British and Irish governments worked with the Northern Ireland parties towards a resolution to `` the Troubles '' ."
84,"Billy Bob Thornton  ( born August 4 , 1955 )  is an American actor , filmmaker , singer , songwriter , and musician ."
85,"Probably the best-known was his elopement with Helen , queen of Sparta , this being one of the immediate causes of the Trojan War ."
86,The song features vocals from American rapper Ludacris .
87,"The Night Of is an American eight-part crime drama television miniseries based on Criminal Justice , a 2008 -- 09 British television series ."
88,"It was released on 17 September 2013 for the PlayStation 3 and Xbox 360 , on 18 November 2014 for the PlayStation 4 and Xbox One , and on 14 April 2015 for Microsoft Windows ."
89,The Paleogene  (  [ pronˈpæliːədʒiːn ]  or  [ ˈpeɪliːədʒiːn ]  also spelled Palaeogene or Palæogene ; informally Lower Tertiary )  is a geologic period and system that spans 43 million years from the end of the Cretaceous Period million years ago  ( Mya )  to the beginning of the Neogene Period Mya .
90,"Robert Arum  ( born December 8 , 1931 )  is an American lawyer , boxing promoter and businessman ."
91,The Hateful Eight is a 2015 American revisionist Western mystery film written and directed by Quentin Tarantino .
92,"Generation X , or Gen X , is the demographic cohort following the baby boomers ."
93,"She has appeared in Time 100 most influential people in the world  ( 2010 and 2015 )  , Forbes top-earning women in music  ( 2011 -- 2015 )  , Forbes 100 most powerful women  ( 2015 )  , and Forbes Celebrity 100  ( 2016 )  ."
94,"He is the founder and only continuous member of the rock band Queens of the Stone Age , in which he sings and plays guitar , as well as occasionally playing piano , drums , and bass ."
95,Venice  (  [ langˈvɛnɪs ]  ; Venezia  [ veˈnɛtsja ]  ; Venesia  [ - vecveˈnɛsja ]  )  is a city in northeastern Italy and the capital of the Veneto region .
96,"Prior to marrying Paul , she was a professional photographer of celebrities and contemporary musicians , with her work published in music industry magazines ."
97,"This young adult book was originally intended to be a picture book featuring photographs Riggs had collected , but on the advice of an editor at Quirk Books , he used the photographs as a guide from which to put together a narrative ."
98,Matthew Robert `` Matt '' Smith  ( born 28 October 1982 )  is an English actor .
99,"Dileep  ( born Gopalakrishnan Padmanabhan Pillai , on 27 October 1968 )  is an Indian film actor , singer , impressionist , producer , and businessman ."
100,"Carole King  ( born Carol Joan Klein , February 9 , 1942 )  is an American composer and singer-songwriter ."
101,"After the wide success of his recordings with Atlantic Records , coupled with the negotiating skills of his manager , Neil Reshen , Nelson signed a contract with Columbia Records , a label that gave him total creative control over his works ."
102,"The song was serviced to mainstream radios on January 23 , 2007 and to Rhythmic radios on February 20 , 2007 in the United States , through A&M Records , together with will.i.am Music Group and Interscope Records ."
103,"For his on-screen work he received four Academy Awards , two British Academy Film Awards , five Emmy Awards and three Golden Globe Awards ."
104,He has been one of the highest-paid athletes in the world for several years .
105,"Captain America : The Winter Soldier premiered in Los Angeles on March 13 , 2014 ."
106,Jane Austen 's Emma is an adaptation of the 1815 novel of the same name .
107,"He is currently signed to WWE , as an ambassador and trainer , since December 2010 ."
108,"Logan is a 2017 American superhero film featuring the Marvel Comics character Wolverine , produced by Marvel Entertainment , TSG Entertainment , and The Donners ' Company , and distributed by 20th Century Fox ."
109,"Attack the Block is a 2011 British science fiction horror comedy film written and directed by Joe Cornish and starring Jodie Whittaker , John Boyega , Nick Frost and Luke Treadaway ."
110,"Active as a musician for over a decade , he played bass guitar for the bands Dogstar and Becky ."
111,"The band released On the Border in 1974 , adding guitarist Don Felder as the fifth member midway through the recording of the album ."
112,"Wood began acting in movies at the age of four and , at age eight , was given a co-starring role with Maureen O'Hara in the classic Christmas film Miracle on 34th Street ."
113,It is a reboot of The Mummy franchise and the first installment in the Dark Universe film series .
114,"Born in Louisville , Kentucky , to a middle-class family , Thompson had a turbulent youth after the death of his father left the family in poverty ."
115,"He is best known for his work in films such as X-Men Origins : Wolverine  ( 2009 )  , Battleship  ( 2012 )  , John Carter  ( 2012 )  , Savages  ( 2012 )  , and Lone Survivor  ( 2013 )  ."
116,"The Wire is an American crime drama television series set and produced in Baltimore , Maryland ."
117,"Mantle played his entire Major League Baseball  ( MLB )  career with the New York Yankees as a center fielder and first baseman , from 1951 through 1968 ."
118,"In the United States , it topped the Top Country Albums Chart for 24 non-consecutive weeks , and was certified five times platinum by the Recording Industry Association of America  ( RIAA )  for sales of over 5 million copies ."
119,"He has appeared in the films Flags of Our Fathers  ( 2006 )  , Gran Torino  ( 2008 )  , Invictus  ( 2009 )  , The Forger  ( 2012 )  , Trouble with the Curve  ( 2012 )  , Texas Chainsaw  ( 2013 )  , Fury  ( 2014 )  , The Perfect Wave  ( 2014 )  , The Longest Ride  ( 2015 )  , Mercury Plains  ( 2016 )  , Suicide Squad  ( 2016 )  , Snowden  ( 2016 )  and The Fate of the Furious  ( 2017 )  ."
120,"The Hobbit , or There and Back Again is a children 's fantasy novel by English author J. R. R. Tolkien ."
121,"It focuses on the fictitious William McKinley High School glee club , New Directions , which competes on the show choir competition circuit while its disparate members deal with social issues , especially regarding sexuality and race , relationships , and learning to become an effective team ."
122,His most successful song is `` Gentle on My Mind '' which won three Grammy Awards and was listed in `` BMI 's Top 100 Songs of the Century '' .
123,"Telangana  ( t )  is one of the 29 states in India , located in southern India ."
124,"Trained as a civil servant , he entered the country 's House of Representatives in 1943 for the True Whig Party , then the only established party in the country ."
125,"Imagine Dragons is an American rock band from Las Vegas , Nevada , consisting of lead vocalist Dan Reynolds , lead guitarist Wayne Sermon , bassist Ben McKee , and drummer Daniel Platzman ."
126,"Homeland is an American spy thriller television series developed by Howard Gordon and Alex Gansa based on the Israeli series Prisoners of War  ( Original title חטופים Hatufim , literally `` Abductees '' )  , which was created by Gideon Raff ."
127,Machu Picchu  (  [ ˈmatʃu ˈpitʃu ]  )   ( Machu Pikchu  [ ˈmɑtʃu ˈpixtʃu ]  )  is a 15th-century Inca citadel situated on a mountain ridge 2430 m above sea level .
128,"Only Lovers Left Alive is a 2013 internationally co-produced vampire film written and directed by Jim Jarmusch , and starring Tilda Swinton , Tom Hiddleston , Mia Wasikowska , Anton Yelchin , Jeffrey Wright , Slimane Dazi , and John Hurt ."
129,"The Vampire Diaries is an American supernatural drama television series developed by Kevin Williamson and Julie Plec , based on the popular book series of the same name written by L. J. Smith ."
130,"Life After Death is the second and final studio album by American rapper The Notorious B.I.G. , released on March 25 , 1997 , on Bad Boy Records ."
131,Miranda May Kerr  ( born 20 April 1983 )  is an Australian model .
132,"Baahubali 2 : The Conclusion , also known by the initialism BB2 , is a 2017 Indian historical fiction film co-written and directed by S. S. Rajamouli ."
133,"The critical success of the album Shotgun Willie  ( 1973 )  , combined with the critical and commercial success of Red Headed Stranger  ( 1975 )  and Stardust  ( 1978 )  , made Nelson one of the most recognized artists in country music ."
134,"Also produced by Judd Apatow , it co-stars Sarah Silverman , Tim Meadows , Imogen Poots , Joan Cusack , and Maya Rudolph ."
135,"He is currently signed to WWE , where he performs on the SmackDown brand ."
136,She won the 2002 Academy Award for Best Actress for her performance in the romantic drama Monster 's Ball  ( 2001 )  .
137,"Keanu Charles Reeves  (  [ kiːˈɑːnuː ]  ; born September 2 , 1964 )  is a Canadian actor , director , producer , and musician ."
138,"Since the show 's debut in 2009 , Polizzi has gained popularity by appearing on talk shows including The View , The Ellen DeGeneres Show , Jimmy Kimmel Live !"
139,"Elsa Lafuente Medianu  ( born 18 July 1976 )  , known professionally as Elsa Pataky , is a Spanish model , actress , and film producer ."
140,"Into the Woods is a 2014 American musical fantasy film directed by Rob Marshall , and adapted to the screen by James Lapine from his and Stephen Sondheim 's Broadway musical of the same name ."
141,"The City of New York , often called New York City or simply New York , is the most populous city in the United States ."
142,"Ayala was born in Río Piedras , San Juan , Puerto Rico , and was raised in the neighborhood of Villa Kennedy Housing Projects ."
143,"Garner had a five-year relationship with Scott Foley from 1998 to 2003 , during which they married ."
144,Moscow has the status of a Russian federal city .
145,"Famous for playing comic `` dumb blonde '' characters , she became one of the most popular sex symbols of the 1950s , emblematic of the era 's attitudes towards sexuality ."
146,"Colombia  ( k )  , is a sovereign state largely situated in the northwest of South America , with territories in Central America ."
147,Overwatch is a team-based online multiplayer first-person shooter video game developed and published by Blizzard Entertainment .
148,"Susan `` Sue '' Sylvester is a fictional character of the Fox musical comedy-drama series , Glee ."
149,"Constantine is a 2005 American-German occult detective action horror film directed by Francis Lawrence as his feature film directorial debut , starring Keanu Reeves as John Constantine , with Rachel Weisz , Shia LaBeouf , Tilda Swinton , Pruitt Taylor Vince , and Djimon Hounsou ."
150,"Long and slender , the blue whale 's body can be various shades of bluish-grey dorsally and somewhat lighter underneath ."
151,"It was released on 20 November 2015 , through XL Recordings ."
152,Star Trek is an American science fiction media franchise based on the television series created by Gene Roddenberry .
153,"The character was created by writer Jerry Siegel and artist Joe Shuster , high school students living in Cleveland , Ohio , in 1933 ."
154,It was first broadcast on SoHo on 1 May 2013 .
155,"A member of the Republican Party , he was previously a congressman , ambassador , and Director of Central Intelligence ."
156,"Muammar Mohammed Abu Minyar Gaddafi  (  [ ˈmoʊ.əmɑr   ɡəˈdɑːfi ]  ; 20 October 2011 )  , commonly known as Colonel Gaddafi , was a Libyan revolutionary , politician , and political theorist ."
157,Bourne is portrayed by Matt Damon .
158,"The Danish Girl is a 2015 British-American romantic drama film directed by Tom Hooper , based on the 2000 fictional novel of the same name by David Ebershoff and loosely inspired by the lives of Danish painters Lili Elbe and Gerda Wegener ."
159,The band first gained exposure in 2012 with the releases of their debut studio album Night Visions and its first single `` It 's Time '' .
160,"Naturi Cora Maria Naughton  ( born May 20 , 1984 )  is an American actress and singer-songwriter ."
161,Persuasion premiered on 1 April 2007 in the United Kingdom and was watched by 5.4 million viewers .
162,"The Ren & Stimpy Show , often simply called Ren & Stimpy , is an American children 's / adult animated television series created by John Kricfalusi for Nickelodeon ."
163,"Mukesh Dhirubhai Ambani  ( born 19 April 1957 )  is an Indian business magnate who is the chairman , managing director and largest shareholder of Reliance Industries Limited  ( RIL )  , a Fortune Global 500 company and India 's second-most valuable company by market value ."
164,"Taylor Alison Swift  ( born December 13 , 1989 )  is an American singer-songwriter ."
165,Its name is commonly pronounced as `` seven oh seven '' .
166,Philip was the first member of the House of Bourbon to rule as king of Spain .
167,Monarch of the Glen is a British drama television series produced by Ecosse Films for BBC Scotland and broadcast on BBC One for seven series between 2000 and 2005 .
168,It is the second film in the Marvel Cinematic Universe  ( MCU )  .
169,"Patrick Bateman is a fictional character , the villain protagonist and narrator of the novel American Psycho by Bret Easton Ellis , and its film adaptation ."
170,"Glee is an American musical comedy-drama television series that aired on the Fox network in the United States from May 19 , 2009 , to March 20 , 2015 ."
171,"The film premiered at the 2016 Toronto International Film Festival on September 10 , 2016 and was released in the United States on March 17 , 2017 , by BH Tilt and Orion Pictures ."
172,George VI  ( Albert Frederick Arthur George ; 14 December 1895 -- 6 February 1952 )  was King of the United Kingdom and the Dominions of the British Commonwealth from 11 December 1936 until his death .
173,"Principal photography began in August 2011 in West Chicago , Illinois , before moving to Vancouver and Plano , Illinois ."
174,"It was written by Brian Higgins , Stuart McLennen , Paul Barry , Steven Torch , Matthew Gray and Timothy Powell , although Cher claimed later in a 2000 interview that she also wrote part , and was produced by Mark Taylor and Brian Rawling ."
175,"Paris , also known as Alexander  ( Ἀλέξανδρος , Aléxandros )  , the son of King Priam and Queen Hecuba of Troy , appears in a number of Greek legends ."
176,"Some of her other notable films include Twister  ( 1996 )  , Cast Away  ( 2000 )  , What Women Want  ( 2000 )  , Pay It Forward  ( 2000 )  , and The Sessions  ( 2012 )  , the latter garnered her a second Academy Award nomination ."
177,"John William Ferrell  (  [ ˈfɛrəl ]  born July 16 , 1967 )  is an American actor , comedian , producer , and writer ."
178,"Edward VIII  ( Edward Albert Christian George Andrew Patrick David ; 23 June 1894 -- 28 May 1972 )  was King of the United Kingdom and the Dominions of the British Empire , and Emperor of India , from 20 January 1936 until his abdication on 11 December the same year ."
179,"A Monster Calls is a 2016 dark fantasy drama film directed by J. A. Bayona and written by Patrick Ness , based on his novel of the same name ."
180,"The company began as an Internet merchant of books and expanded to a wide variety of products and services , most recently video streaming and audio streaming ."
181,"Jones is most famously played by Harrison Ford and has also been portrayed by River Phoenix  ( as the young Jones in The Last Crusade )  and in the television series The Young Indiana Jones Chronicles by Corey Carrier , Sean Patrick Flanery , and George Hall ."
182,"A spin-off of the format of The Great British Bake Off , the programme is presented by Claudia Winkleman ."
183,"It stars Evan Rachel Wood , with Wood 's character `` Tracy '' being loosely based upon Reed ."
184,"This Is Us is an American television series created by Dan Fogelman that premiered on NBC on September 20 , 2016 ."
185,A role-playing game  ( sometimes spelled roleplaying game and abbreviated to RPG )  is a game in which players assume the roles of characters in a fictional setting .
186,Macbeth  ( or The Tragedy of Macbeth )  is a 1971 British-American historical drama film directed by Roman Polanski and co-written by Polanski and Kenneth Tynan .
187,"Walter `` Walt '' Whitman  (  [ ˈhwɪtmən ]  May 31 , 1819 -- March 26 , 1892 )  was an American poet , essayist , and journalist ."
188,The Blue Lagoon is a romance novel written by Henry De Vere Stacpoole and was first published by T. Fisher Unwin in 1908 .
189,Wonder Woman is a fictional superhero appearing in American comic books published by DC Comics .
190,Seven Days in May is a 1964 American political thriller motion picture about a military-political cabal 's planned take-over of the United States government in reaction to the president 's negotiation of a disarmament treaty with the Soviet Union .
191,"Philip V  ( Felipe V , Philippe , Filippo 19 December 1683 -- 9 July 1746 )  was King of Spain from 1 November 1700 to 15 January 1724 , when he abdicated in favour of his son Louis , and from 6 September 1724 , when he reassumed the throne upon his son 's death , to his own death 9 July 1746 ."
192,They were first discovered by the German zoologist Johann August Ephraim Goeze in 1773 .
193,"He appeared on several TV shows such as Guiding Light , Wolf Lake , Smallville , and Everwood ."
194,"Natalie Portman  ( born Neta-Lee Hershlag , נטע-לי הרשלג June 9 , 1981 )  is an actress with dual American and Israeli citizenship ."
195,"He was sometimes arrested and prosecuted for a variety of offenses , which often involved substance abuse ."
196,Line of Duty is a British police procedural television series created by Jed Mercurio that premiered on 26 June 2012 .
197,"A range of occupations , including : software developer , web developer , mobile applications developer , embedded firmware developer , software engineer , computer scientist , or software analyst , while they do involve programming , also require a range of other skills ."
198,Brokeback Mountain is a 2005 American neo-western romantic drama film directed by Ang Lee and produced by Diana Ossana and James Schamus .
199,Chaplin 's childhood in London was one of poverty and hardship .
200,"He was awarded the Order of Manitoba on July 14 , 2006 , and was made an Officer of the Order of Canada on December 30 , 2009 ."
201,"From the seven novels , there have been three film adaptations so far -- The Lion , the Witch and the Wardrobe  ( 2005 )  , Prince Caspian  ( 2008 )  and The Voyage of the Dawn Treader  ( 2010 )  -- which have grossed over $ 1.5 billion worldwide among them ."
202,"Jenna Dewan Tatum  (  [ də ` wɑːn   ` teɪtəm ]  born Jenna Lee Dewan ; December 3 , 1980 )  is an American actress and dancer ."
203,"Travis Landon Barker  ( born November 14 , 1975 )  is an American musician and producer , and the drummer for the rock band Blink-182 ."
204,"Due to its location in the European Plain , Berlin is influenced by a temperate seasonal climate ."
205,"Rabat  ( الرِّبَاط , ; Eṛṛbaṭ , ⴻⵕⵕⴱⴰⵟ )  is the capital city of Morocco and its second largest city with an urban population of approximately 580,000  ( 2014 )  and a metropolitan population of over 1.2 million ."
206,"Chess is a two-player strategy board game played on a chessboard , a checkered gameboard with 64 squares arranged in an 8 × 8 grid ."
207,The film stars Judy Garland as Dorothy Gale .
208,Splatoon 2 is an upcoming third-person shooter video game developed and published by Nintendo for the Nintendo Switch .
209,"Adolf Hitler  (  [ ˈadɔlf ˈhɪtlɐ ]  ; 20 April 1889 -- 30 April 1945 )  was a German politician who was the leader of the Nazi Party  ( Nationalsozialistische Deutsche Arbeiterpartei ; NSDAP )  , Chancellor of Germany from 1933 to 1945 , and Führer  ( `` Leader '' )  of Nazi Germany from 1934 to 1945 ."
210,A jingle is a short song or tune used in advertising and for other commercial uses .
211,"Shortly after the third season of Family Guy had aired in 2002 , Fox canceled the series , with one episode left unaired ."
212,"Black Mirror is a British science fiction television anthology series created by Charlie Brooker and centred around dark and satirical themes that examine modern society , particularly with regard to the unanticipated consequences of new technologies ."
213,"The soundtrack is produced primarily by singer-songwriter Justin Timberlake , along with Max Martin and Shellback as additional producers ."
214,"He previously played for English clubs Arsenal , Manchester City , Tottenham Hotspur and Crystal Palace , as well as French sides Metz and Monaco and Spanish team Real Madrid ."
215,It received two Academy Award nominations at the 89th Academy Awards : one for Best Animated Feature and another for Best Original Song  ( `` How Far I 'll Go '' )  .
216,"David Thewlis  ( born David Wheeler ; born 20 March 1963 )  is an English actor , director , screenwriter , author ."
217,"Judd Apatow  (  [ ˈæpətaʊ ]  born December 6 , 1967 )  is an American film producer , writer , director , actor , and comedian ."
218,Captain America is a fictional character appearing in American comic books published by Marvel Comics .
219,"The original early 19th-century interior designs , many of which survive , include widespread use of brightly coloured scagliola and blue and pink lapis , on the advice of Sir Charles Long ."
220,"Dominick John Dunne  ( October 29 , 1925 -- August 26 , 2009 )  was an American producer , writer and investigative journalist ."
221,"Her breakout role was as a troubled boxer in the independent film Girlfight  ( 2000 )  , which was met with critical acclaim and earned her several awards , including the Independent Spirit Award and Gotham Award for Best Debut Performance ."
